precinct,TOTAL,DEM,REP,NAV,OTH,CON,IND,LBT,NLB,PGP,PRO,WFP,WTP,candidate_splitt,candidate_cavagnolo,candidate_leof,candidate_write_in,total_votes,votes_splitt,votes_cavagnolo,votes_leof,votes_write_in,votes_total,is_county_rollup,is_zone1_precinct,is_non_zone1_precinct,is_summary,record_type,has_voter_registration,has_election_results,is_complete_record,reg_pct_dem,reg_pct_rep,reg_pct_nav,reg_pct_oth,reg_pct_con,reg_pct_ind,reg_pct_lbt,reg_pct_nlb,reg_pct_pgp,reg_pct_pro,reg_pct_wfp,reg_pct_wtp,dem_advantage,major_party_pct,political_lean,turnout_rate,vote_pct_splitt,vote_pct_cavagnolo,vote_pct_leof,vote_pct_write_in,vote_margin,margin_pct,leading_candidate,second_candidate,competitiveness,is_competitive,zone1_total_votes,zone1_vote_share,precinct_size,vote_pct_contribution_splitt,vote_pct_contribution_cavagnolo,vote_pct_contribution_leof,vote_pct_contribution_write_in,vote_pct_contribution_total_votes
4709,1591.0,557.0,197.0,721.0,20.0,2.0,58.0,9.0,7.0,8.0,3.0,9.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,35.00942803268385,12.382149591451917,45.3174104336895,1.257071024512885,0.1257071024512885,3.6455059710873665,0.5656819610307983,0.43997485857950974,0.502828409805154,0.18856065367693275,0.5656819610307983,0.0,22.627278441231933,47.39157762413576,Strong Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Medium,0.0,0.0,0.0,0.0,0.0
4710,2102.0,756.0,251.0,940.0,16.0,4.0,82.0,9.0,10.0,10.0,2.0,22.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,35.965746907706944,11.941008563273073,44.719314938154135,0.7611798287345386,0.19029495718363465,3.9010466222645097,0.4281636536631779,0.47573739295908657,0.47573739295908657,0.09514747859181732,1.0466222645099905,0.0,24.02473834443387,47.906755470980016,Strong Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Medium,0.0,0.0,0.0,0.0,0.0
4801,983.0,346.0,105.0,470.0,7.0,1.0,36.0,7.0,0.0,6.0,1.0,4.0,0.0,60.0,21.0,4.0,0.0,85.0,60,21,4,0,85,False,True,False,False,zone1_precinct,True,True,True,35.19837232960326,10.681586978636826,47.81281790437436,0.7121057985757884,0.10172939979654119,3.6622583926754833,0.7121057985757884,0.0,0.6103763987792472,0.10172939979654119,0.40691759918616477,0.0,24.516785350966433,45.87995930824009,Strong Dem,8.646998982706002,70.58823529411765,24.705882352941178,4.705882352941177,0.0,39,45.88235294117647,Splitt,Cavagnolo,Safe,False,98417,0.08668515950069348,Small,0.07455175755768442,0.13125,0.26058631921824105,0.0,0.0863671926598047
4802,7673.0,2887.0,932.0,3356.0,62.0,11.0,277.0,34.0,19.0,30.0,14.0,50.0,1.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,37.62543985403363,12.146487684087058,43.73778183239933,0.8080281506581519,0.14335983318128503,3.6100612537469043,0.44311221165124465,0.2476215300404014,0.3909813632216865,0.18245796950345367,0.6516356053694774,0.013032712107389547,25.478952169946574,49.771927538120686,Strong Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4803,4988.0,1560.0,692.0,2445.0,37.0,8.0,149.0,26.0,12.0,11.0,9.0,39.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,31.275060144346433,13.873295910184444,49.01764234161989,0.7417802726543705,0.16038492381716118,2.987169206094627,0.5212510024057738,0.24057738572574178,0.22052927024859664,0.18043303929430632,0.7818765036086608,0.0,17.401764234161988,45.14835605453088,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Large,0.0,0.0,0.0,0.0,0.0
4804,8110.0,2709.0,1226.0,3680.0,44.0,8.0,273.0,47.0,25.0,30.0,12.0,56.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,33.40320591861899,15.117139334155363,45.37607891491985,0.5425400739827373,0.09864364981504316,3.3662145499383476,0.5795314426633785,0.3082614056720099,0.36991368680641185,0.14796547472256474,0.690505548705302,0.0,18.286066584463626,48.52034525277435,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4805,552.0,137.0,70.0,305.0,7.0,0.0,19.0,5.0,2.0,1.0,0.0,6.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,24.818840579710145,12.681159420289855,55.2536231884058,1.2681159420289856,0.0,3.4420289855072466,0.9057971014492754,0.36231884057971014,0.18115942028985507,0.0,1.0869565217391304,0.0,12.13768115942029,37.5,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
4806,8315.0,2818.0,1406.0,3564.0,64.0,9.0,300.0,49.0,23.0,15.0,15.0,50.0,2.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,33.89055923030668,16.909200240529167,42.862297053517736,0.7696933253156946,0.10823812387251955,3.6079374624173184,0.5892964521948286,0.2766085387853277,0.1803968731208659,0.1803968731208659,0.6013229104028863,0.024052916416115455,16.98135898977751,50.799759470835845,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4807,430.0,122.0,115.0,166.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,28.37209302325581,26.744186046511626,38.604651162790695,0.6976744186046512,0.0,5.5813953488372094,0.0,0.0,0.0,0.0,0.0,0.0,1.6279069767441854,55.11627906976744,Competitive,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
4808,2604.0,853.0,574.0,1006.0,19.0,3.0,115.0,16.0,3.0,2.0,3.0,9.0,1.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,32.757296466973884,22.043010752688172,38.63287250384025,0.7296466973886329,0.1152073732718894,4.416282642089094,0.6144393241167435,0.1152073732718894,0.07680491551459294,0.1152073732718894,0.3456221198156682,0.03840245775729647,10.714285714285712,54.80030721966206,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Medium,0.0,0.0,0.0,0.0,0.0
4809,17.0,6.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,35.294117647058826,23.52941176470588,29.411764705882355,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352946,58.82352941176471,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
4901,146.0,48.0,31.0,54.0,2.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,32.87671232876712,21.232876712328768,36.986301369863014,1.36986301369863,0.684931506849315,4.10958904109589,0.0,0.0,1.36986301369863,0.0,1.36986301369863,0.0,11.643835616438352,54.10958904109589,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
4902,328.0,131.0,88.0,72.0,4.0,0.0,26.0,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,39.9390243902439,26.82926829268293,21.951219512195124,1.2195121951219512,0.0,7.926829268292683,0.9146341463414633,0.6097560975609756,0.3048780487804878,0.3048780487804878,0.0,0.0,13.109756097560972,66.76829268292683,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
4903,6733.0,2224.0,1228.0,2788.0,49.0,9.0,317.0,47.0,15.0,16.0,5.0,33.0,2.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,33.031338185058665,18.23852665973563,41.40799049457894,0.7277587999405911,0.13366998366255756,4.708153869003416,0.6980543591266894,0.2227833061042626,0.23763552651121342,0.0742611020347542,0.49012327342937767,0.029704440813901677,14.792811525323035,51.2698648447943,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4904,2387.0,657.0,421.0,1139.0,12.0,3.0,107.0,18.0,3.0,8.0,6.0,11.0,2.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,27.524088814411396,17.63720150816925,47.71679932970255,0.5027230833682447,0.12568077084206117,4.482614160033515,0.754084625052367,0.12568077084206117,0.3351487222454964,0.25136154168412234,0.4608294930875576,0.0837871805613741,9.886887306242144,45.16129032258065,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Medium,0.0,0.0,0.0,0.0,0.0
4905,8394.0,2545.0,2148.0,3071.0,59.0,15.0,430.0,49.0,9.0,29.0,11.0,28.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,30.31927567309983,25.58970693352395,36.585656421253276,0.702883011675006,0.17869907076483202,5.122706695258518,0.5837502978317847,0.10721944245889921,0.3454848701453419,0.1310459852275435,0.33357159876101977,0.0,4.729568739575882,55.90898260662378,Competitive,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4906,3456.0,1023.0,721.0,1457.0,26.0,7.0,159.0,29.0,9.0,7.0,3.0,15.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,29.600694444444443,20.86226851851852,42.15856481481482,0.7523148148148148,0.20254629629629628,4.600694444444445,0.8391203703703705,0.26041666666666663,0.20254629629629628,0.08680555555555555,0.4340277777777778,0.0,8.738425925925924,50.46296296296296,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Large,0.0,0.0,0.0,0.0,0.0
4907,6282.0,1936.0,1032.0,2903.0,43.0,5.0,244.0,38.0,14.0,12.0,6.0,47.0,2.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,30.81821076090417,16.427889207258833,46.2113976440624,0.6844953836357848,0.0795924864692773,3.884113339700732,0.6049028971665075,0.22285896211397643,0.19102196752626552,0.09551098376313276,0.7481693728112067,0.03183699458771092,14.390321553645336,47.246099968163,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4908,8668.0,2717.0,1678.0,3604.0,54.0,8.0,452.0,52.0,24.0,19.0,14.0,46.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,31.34517766497462,19.358560221504383,41.57821873557914,0.6229810798338717,0.09229349330872173,5.214582371942778,0.5999077065066913,0.2768804799261652,0.21919704660821412,0.16151361329026304,0.53068758652515,0.0,11.986617443470237,50.703737886479004,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4909,6747.0,2266.0,908.0,3111.0,44.0,9.0,256.0,29.0,27.0,21.0,14.0,62.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,33.5852971691122,13.457833111012302,46.109381947532235,0.6521416926041204,0.1333926189417519,3.794278938787609,0.4298206610345339,0.4001778568252557,0.31124944419742107,0.2074996294649474,0.9189269304876241,0.0,20.1274640580999,47.0431302801245,Strong Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
4910,503.0,170.0,69.0,223.0,3.0,0.0,23.0,4.0,2.0,1.0,0.0,8.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,33.79721669980119,13.717693836978132,44.333996023856855,0.5964214711729622,0.0,4.572564612326044,0.7952286282306162,0.3976143141153081,0.19880715705765406,0.0,1.5904572564612325,0.0,20.079522862823058,47.514910536779325,Strong Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
5001,194.0,54.0,33.0,98.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,27.835051546391753,17.010309278350515,50.51546391752577,0.0,0.0,1.0309278350515463,1.5463917525773196,0.0,0.5154639175257731,0.0,1.5463917525773196,0.0,10.824742268041238,44.84536082474227,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
5002,8149.0,2569.0,1319.0,3663.0,72.0,10.0,352.0,51.0,22.0,21.0,11.0,59.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,31.525340532580685,16.18603509633084,44.95030065038655,0.8835439931279911,0.12271444348999877,4.319548410847957,0.6258436617989938,0.2699717756779973,0.25770033132899745,0.13498588783899865,0.7240152165909928,0.0,15.339305436249845,47.711375628911526,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
5003,623.0,203.0,103.0,274.0,6.0,0.0,26.0,4.0,0.0,1.0,1.0,4.0,1.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,32.58426966292135,16.53290529695024,43.98073836276083,0.9630818619582664,0.0,4.173354735152488,0.6420545746388443,0.0,0.16051364365971107,0.16051364365971107,0.6420545746388443,0.16051364365971107,16.05136436597111,49.11717495987159,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
5004,4798.0,1443.0,1214.0,1856.0,32.0,4.0,193.0,18.0,4.0,7.0,10.0,16.0,1.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,30.075031263026258,25.30220925385577,38.682784493538975,0.6669445602334306,0.08336807002917883,4.022509378907879,0.3751563151313047,0.08336807002917883,0.14589412255106293,0.20842017507294708,0.3334722801167153,0.020842017507294707,4.772822009170486,55.377240516882026,Competitive,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Large,0.0,0.0,0.0,0.0,0.0
5005,8214.0,2738.0,1563.0,3267.0,65.0,4.0,411.0,46.0,25.0,20.0,18.0,56.0,1.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,33.33333333333333,19.028487947406866,39.77355734112491,0.7913318724129534,0.048697345994643294,5.003652300949598,0.5600194789383979,0.30435841246652057,0.24348672997321646,0.2191380569758948,0.6817628439250061,0.012174336498660824,14.304845385926463,52.361821280740195,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
5006,6874.0,2338.0,1704.0,2365.0,39.0,4.0,337.0,35.0,11.0,16.0,6.0,19.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,34.0122199592668,24.7890602269421,34.40500436427117,0.5673552516729706,0.05819028222286878,4.902531277276695,0.5091649694501018,0.16002327611288916,0.23276112889147513,0.08728542333430317,0.2764038405586267,0.0,9.2231597323247,58.8012801862089,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
5007,9077.0,2652.0,1811.0,3888.0,70.0,10.0,458.0,81.0,18.0,30.0,10.0,48.0,1.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,29.216701553376666,19.951525834526826,42.8335353090228,0.7711799052550402,0.11016855789357717,5.045719951525834,0.8923653189379752,0.19830340420843892,0.3305056736807315,0.11016855789357717,0.5288090778891704,0.011016855789357717,9.26517571884984,49.16822738790349,Lean Dem,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
5008,7795.0,2281.0,1975.0,2975.0,59.0,12.0,383.0,44.0,12.0,10.0,7.0,37.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,29.262347658755612,25.336754329698525,38.165490699166135,0.7568954457985888,0.1539448364336113,4.913406029506094,0.5644644002565747,0.1539448364336113,0.12828736369467605,0.08980115458627325,0.47466324567030144,0.0,3.9255933290570866,54.59910198845414,Competitive,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Extra Large,0.0,0.0,0.0,0.0,0.0
5009,296.0,74.0,103.0,105.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,2.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,25.0,34.7972972972973,35.47297297297297,0.0,0.0,3.040540540540541,0.6756756756756757,0.33783783783783783,0.0,0.0,0.6756756756756757,0.0,-9.797297297297298,59.7972972972973,Lean Rep,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Small,0.0,0.0,0.0,0.0,0.0
5201,3179.0,832.0,916.0,1229.0,18.0,2.0,155.0,8.0,4.0,4.0,4.0,7.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,26.171752123309215,28.81409248191255,38.659955960994026,0.5662157911292859,0.06291286568103177,4.875747090279963,0.2516514627241271,0.12582573136206354,0.12582573136206354,0.12582573136206354,0.2201950298836112,0.0,-2.6423403586033345,54.985844605221764,Competitive,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Large,0.0,0.0,0.0,0.0,0.0
5202,5685.0,1703.0,1816.0,1785.0,42.0,6.0,272.0,25.0,9.0,15.0,3.0,9.0,0.0,,,,,,0,0,0,0,0,False,False,True,False,other_precinct,True,False,False,29.95602462620932,31.943711521547936,31.398416886543533,0.7387862796833773,0.10554089709762532,4.784520668425682,0.43975373790677225,0.15831134564643798,0.2638522427440633,0.05277044854881266,0.15831134564643798,0.0,-1.9876868953386158,61.89973614775725,Competitive,0.0,0.0,0.0,0.0,0.0,0,0.0,No Data,No Data,No Election Data,False,98417,0.0,Large,0.0,0.0,0.0,0.0,0.0
clackamas,0.0,,,,,,,,,,,,,28.0,14.0,0.0,1.0,43.0,28,14,0,1,43,True,False,False,True,county_rollup,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Data,0.0,65.11627906976744,32.55813953488372,0.0,2.3255813953488373,14,32.55813953488372,Splitt,Cavagnolo,Safe,False,98417,0.0,Unknown,0.0,0.0,0.0,0.0,0.0
washington,0.0,,,,,,,,,,,,,228.0,83.0,5.0,2.0,318.0,228,83,5,2,318,True,False,False,True,county_rollup,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Data,0.0,71.69811320754717,26.10062893081761,1.5723270440251573,0.628930817610063,145,45.59748427672956,Splitt,Cavagnolo,Safe,False,98417,0.0,Unknown,0.0,0.0,0.0,0.0,0.0
